Randoplh32,Region,Glacier_Na,CentLAT,CentLON
RGI32-07.00895,Svalbard,Hannebreen(Hannbreen),78.7657999999999,21.2178
RGI32-07.00897,Svalbard,Ganskijbreen,78.750298,20.7227
RGI32-07.00898,Svalbard,Freemanbreen,78.3461989999999,21.5714
RGI32-07.00910,Svalbard,Palenderbreen(palanderbreen),79.4965969999999,21.039801
RGI32-07.00913,Svalbard,BergfonnaSE,78.1240999999999,22.0121989999999
RGI32-07.00945,Svalbard,KongJohansbreenKongJohansBre,77.646698,23.655701
RGI32-07.00949,Svalbard,Pettersenbreen,77.4923019999999,23.393801
RGI32-07.00977,Svalbard,HÃ¼bnerbreen,78.384804,21.756
RGI32-07.00985,Svalbard,KarpinskijfjelletNorth,79.004501,19.700899
RGI32-07.00986,Svalbard,Allfarvegen,79.040299,19.471001
RGI32-07.01024,Svalbard,Blackbreen,78.2823029999999,16.124599
RGI32-07.01050,Svalbard,Scottturnerbreen,78.095703,15.9178999999999
RGI32-07.01051,Svalbard,Ayerbreen,78.0832979999999,15.9673
RGI32-07.01055,Svalbard,Tillbergfonna,78.071999,15.712
RGI32-07.01098,Svalbard,Medalsbreen,78.0168,15.5422999999999
RGI32-07.01100,Svalbard,Fridtjovbreen,77.8358,14.4077
RGI32-07.01110,Svalbard,Glottfjellbreen,78.1211009999999,16.4453999999999
RGI32-07.01111,Svalbard,Skoltbreen,78.1353,16.7041
RGI32-07.01116,Svalbard,Blekumbreen,78.244499,16.0611
RGI32-07.01118,Svalbard,Malarbreen,78.2648999999999,16.055599
RGI32-07.01119,Svalbard,Fangenbreen,78.267098,16.1859
RGI32-07.01120,Svalbard,Brandtbreen,78.2839969999999,15.992
RGI32-07.01130,Svalbard,Kokbreen,78.0930019999999,16.5612999999999
RGI32-07.01145,Svalbard,Bodalsbreen,78.0832979999999,15.6561
RGI32-07.01186,Svalbard,Lisbetbreen,79.090202,14.8827
RGI32-07.01187,Svalbard,Blindernbreen,78.9758,15.3228
RGI32-07.01210,Svalbard,SvelgfjelletUpperS.,79.3061979999999,14.4771
RGI32-07.01223,Svalbard,Arbobreen,78.975098,15.6305999999999
RGI32-07.01224,Svalbard,Hoegdalsbreen,78.945198,15.6915
RGI32-07.01225,Svalbard,Mannbreen,78.9481959999999,15.8416999999999
RGI32-07.01226,Svalbard,Purpurbreen,78.9532999999999,15.92
RGI32-07.01227,Svalbard,Kastellbreen,78.9711,15.9876
RGI32-07.01229,Svalbard,Fyrisbreen,78.9282,15.5723
RGI32-07.01324,Svalbard,Tindebreen,79.700996,11.9454999999999
RGI32-07.01376,Svalbard,Plogbreen,78.0827029999999,16.2209
RGI32-07.01390,Svalbard,Tjorndalsbreen,77.535599,14.2409
RGI32-07.01396,Svalbard,Fredfonna,76.9217989999999,16.6091
RGI32-07.01425,Svalbard,Beinbreen,77.030602,17.0072
RGI32-07.01429,Svalbard,Meyerbreen,78.698097,15.0047999999999
RGI32-07.01437,Svalbard,Sergievskifjellet,77.5374979999999,17.458599
RGI32-07.01451,Svalbard,Duboisbreen,78.2508009999999,16.727699
RGI32-07.01454,Svalbard,BogebreenpartofVonpostbreen,78.449303,17.819799
RGI32-07.01458,Svalbard,Tunabreen,78.5672,17.6109009999999
RGI32-07.01461,Svalbard,Bakaninbreen,77.7668989999999,17.5404
RGI32-07.01462,Svalbard,KvitkapaSW,77.4276959999999,22.9593999999999
RGI32-07.01463,Svalbard,Perseibreen(Persejbreen),77.482803,17.4116
RGI32-07.01464,Svalbard,Kronebreen,78.9916,13.3844999999999
RGI32-07.01468,Svalbard,Ingerbreen,77.7286,18.1737
RGI32-07.01469,Svalbard,Richardsbreen,77.7265009999999,17.973499
RGI32-07.01470,Svalbard,KjÃ¸lhÃ¸breen,77.695801,17.3660999999999
RGI32-07.01472,Svalbard,Liestolbreen,77.435303,16.873199
RGI32-07.01474,Svalbard,Doktorbreen,77.570198,16.7959
RGI32-07.01475,Svalbard,Dronbreen,78.114197,16.7785
RGI32-07.01478,Svalbard,Klauvbreen,78.336601,18.1058999999999
RGI32-07.01481,Svalbard,Kongsvegen,78.7872009999999,13.1480999999999
RGI32-07.01485,Svalbard,Delbreen,78.8691019999999,15.7617999999999
RGI32-07.01487,Svalbard,Mittag-Lefflerbreen,78.8559039999999,16.9960999999999
RGI32-07.01492,Svalbard,FjortendeJulibreen,79.1294019999999,12.2577
RGI32-07.01494,Svalbard,Monacobreen,79.3553009999999,12.6552
RGI32-07.01503,Svalbard,Kosterbreen,79.336601,18.487801
RGI32-07.01506,Svalbard,Negribreen,78.6798019999999,18.473499
RGI32-07.01508,Svalbard,Hayesbreen,78.4114,18.349701
RGI32-07.01511,Svalbard,Petermannbreen,78.485298,18.4995
RGI32-07.01514,Svalbard,Kuhrbreen,77.6222,21.8434999999999
RGI32-07.01528,Svalbard,Marsjorreen,77.922302,22.2617
RGI32-07.01535,Svalbard,Skrentbreen,77.549698,21.4302999999999
RGI32-07.01546,Svalbard,Deltabreen,77.577004,23.469801
RGI32-07.01554,Svalbard,Stonebreen,77.810799,23.718399
RGI32-07.01556,Svalbard,Reymondbreen,78.4124979999999,21.9282
RGI32-07.01560,Svalbard,Hochstetterbreen(Hochstatterbreen),78.8639979999999,19.8244
RGI32-07.01564,Svalbard,Hinlopenbreen(Oslobreen),79.056099,18.2366999999999
RGI32-07.01567,Svalbard,MoysalbreenpartofGlottfjellbreen,78.121696,16.5502
RGI32-09.00081,Novaya Zemlya,G062539-E79118N,76.1119,62.6656989999999
RGI32-09.00081,Novaya Zemlya,G062539-E79118N,76.1119,62.6656989999999
RGI32-09.00083,Novaya Zemlya,Unnamed45(StudyID63),74.8544009999999,56.830601
RGI32-09.00083,Novaya Zemlya,Unnamed45(StudyID63),74.8544009999999,56.830601
RGI32-09.00086,Novaya Zemlya,Unnamed44(StudyID62),74.7788999999999,56.818401
RGI32-09.00086,Novaya Zemlya,Unnamed44(StudyID62),74.7788999999999,56.818401
RGI32-09.00088,Novaya Zemlya,Unnamed52(StudyID69),75.726898,59.0057979999999
RGI32-09.00088,Novaya Zemlya,Unnamed52(StudyID69),75.726898,59.0057979999999
RGI32-09.00092,Novaya Zemlya,Unnamed58(StudyID94),76.364304,65.046097
RGI32-09.00092,Novaya Zemlya,Unnamed58(StudyID94),76.364304,65.046097
RGI32-09.00099,Novaya Zemlya,Unnamed65(StudyID224),74.5421979999999,56.452702
RGI32-09.00099,Novaya Zemlya,Unnamed65(StudyID224),74.5421979999999,56.452702
RGI32-09.00123,Novaya Zemlya,Unnamed42(StudyID60),74.5999979999999,57.6985019999999
RGI32-09.00123,Novaya Zemlya,Unnamed42(StudyID60),74.5999979999999,57.6985019999999
RGI32-09.00124,Novaya Zemlya,Unnamed62(StudyID203),74.507896,57.688999
RGI32-09.00124,Novaya Zemlya,Unnamed62(StudyID203),74.507896,57.688999
RGI32-12.00014,Caucasus,LednikUlluchiran,43.3778,42.427601
RGI32-12.00080,Caucasus,LednikBol'shoyAzau,43.310001,42.421902
RGI32-12.00131,Caucasus,Kolka,42.7314989999999,44.441299
RGI32-12.00479,Caucasus,MainLednikMaliyKukurtli318,43.353298,42.401901
RGI32-12.00840,Caucasus,Devdorak,42.7148019999999,44.5229
RGI32-12.00887,Caucasus,LednikMaliyKukurtli316,43.3363,42.374802
RGI32-12.01025,Caucasus,Abano,42.6966019999999,44.5383989999999
RGI32-12.01251,Pamirs,Chach,42.7230989999999,44.5070989999999
RGI32-13.00040,Pamirs,14.03.08//526,38.904499,72.833504
RGI32-13.00114,Pamirs,Shapak,39.0304989999999,72.8298029999999
RGI32-13.00127,Pamirs,14.03.08//471,39.0359989999999,72.8169019999999
RGI32-13.00236,Pamirs,14.03.08//414,39.131599,72.6016999999999
RGI32-13.00249,Pamirs,14.03.08//444,39.125599,72.3524019999999
RGI32-13.00270,Pamirs,14.03.08//305,39.155602,72.867401
RGI32-13.00284,Pamirs,14.03.08//384,39.147598,72.598999
RGI32-13.00324,Pamirs,14.03.08//318,39.197716021,72.831364179
RGI32-13.00375,Pamirs,14.03.08//301,39.185699,72.925003
RGI32-13.00379,Pamirs,14.03.17//269,39.1745,72.9664989999999
RGI32-13.00383,Pamirs,14.03.17//268,39.169102,72.956596
RGI32-13.00433,Pamirs,14.03.08//314,39.171398,72.7839969999999
RGI32-13.00494,Pamirs,14.03.08//182,39.2799989999999,72.3318019999999
RGI32-13.00500,Pamirs,14.03.07//236,39.2971,72.2994989999999
RGI32-13.00525,Pamirs,14.03.08//282aBol'shoySaukdara,39.298099,72.9113009999999
RGI32-13.00526,Pamirs,14.03.07//199f,39.4189,72.8604959999999
RGI32-13.00529,Pamirs,14.03.18//66,39.3480989999999,73.1479029999999
RGI32-13.00537,Pamirs,"257Wali(Vali,LednikValy)",39.3216019999999,72.7726969999999
RGI32-13.00562,Pamirs,14.03.17//294,39.2666019999999,73.0914989999999
RGI32-13.00584,Pamirs,14.03.07//138aAtdzhaylyau,39.366501,73.184403
RGI32-13.00607,Pamirs,14.03.08//198a,39.3361009999999,72.4113009999999
RGI32-13.00608,Pamirs,14.03.07//225aSynardzhar,39.380501,72.545303
RGI32-13.00629,Pamirs,14.03.08//217,39.2967,72.550003
RGI32-13.00642,Pamirs,14.03.17//275,39.243698,73.043198
RGI32-13.00655,Pamirs,14.03.08//255,39.3137019999999,72.7286
RGI32-13.00663,Pamirs,14.03.07//179,39.4757,73.075699
RGI32-13.00668,Pamirs,14.03.07//170,39.459301,73.1316989999999
RGI32-13.00669,Pamirs,14.03.07//178,39.4693979999999,73.1014019999999
RGI32-13.00670,Pamirs,14.03.07//134Koksai,39.3697009999999,73.2387999999999
RGI32-13.00671,Pamirs,14.03.07//222Minzhar,39.370412163,72.572801265
RGI32-13.00676,Pamirs,14.03.17//300,39.243198,73.1106029999999
RGI32-13.00677,Pamirs,14.03.07//185,39.456299,73.0490039999999
RGI32-13.00678,Pamirs,14.03.08//215,39.3325999999999,72.5476989999999
RGI32-13.00679,Pamirs,14.03.17//302,39.243748188,73.122525981
RGI32-13.00681,Pamirs,14.03.07//150Korzeniowski,39.3916019999999,73.016502
RGI32-13.00682,Pamirs,14.03.07//186,39.4463009999999,73.040299
RGI32-13.00689,Pamirs,14.03.08//204,39.336608887,72.468284607
RGI32-13.00690,Pamirs,14.03.07//215Kungyrsu,39.394001,72.7211989999999
RGI32-13.00699,Pamirs,14.03.08//228,39.318401,72.593399
RGI32-13.00704,Pamirs,"14.03.08//265Dzerzhinskya,b,c",39.320801,72.818199
RGI32-13.00706,Pamirs,14.03.07//228dchiksu,39.3564989999999,72.4588009999999
RGI32-13.00707,Pamirs,14.03.08//232,39.3325999999999,72.6037979999999
RGI32-13.00710,Pamirs,14.03.18//68,39.349499,73.177498
RGI32-13.00716,Pamirs,14.03.07//199d,39.3813019999999,72.8639979999999
RGI32-13.00722,Pamirs,14.03.07//217b,39.3939019999999,72.6541979999999
RGI32-13.00726,Pamirs,14.03.08//225,39.302101,72.593399
RGI32-13.00727,Pamirs,14.03.08//207aChakmantash,39.360199,72.5106959999999
RGI32-13.00728,Pamirs,14.03.07//188,39.444,73.001602
RGI32-13.00739,Pamirs,14.03.07//199aLenineasternbranch,39.3958009999999,72.9253999999999
RGI32-13.00742,Pamirs,14.03.07//157,39.408299,73.0905989999999
RGI32-13.00750,Pamirs,14.03.07//213aComan,39.3740999999999,72.7947999999999
RGI32-13.00751,Pamirs,14.03.07//151Zabluzhdeniya,39.3875999999999,73.0981979999999
RGI32-13.00753,Pamirs,14.03.07//197a,39.424999,72.9653009999999
RGI32-13.00755,Pamirs,14.03.08//250,39.305,72.687897
RGI32-13.00763,Pamirs,14.03.07//169b,39.453499,73.1533969999999
RGI32-13.00765,Pamirs,14.03.08//218,39.319901,72.5729979999999
RGI32-13.00767,Pamirs,14.03.18//42,39.2976,73.087799
RGI32-13.00770,Pamirs,14.03.07//229aKokkiik,39.3490979999999,72.417603
RGI32-13.00771,Pamirs,14.03.08//249b,39.317501,72.710098
RGI32-13.00774,Pamirs,14.03.08//233aKuzgun,39.3376999999999,72.7304989999999
RGI32-13.00818,Pamirs,14.03.13//547,38.3019979999999,72.9050979999999
RGI32-13.00857,Pamirs,14.03.11//227,38.4429019999999,71.716904
RGI32-13.00903,Pamirs,14.03.13//563,38.322102,72.809196
RGI32-13.00929,Pamirs,14.03.13//176KholodnayaStena-1,38.6141009999999,72.600403
RGI32-13.00933,Pamirs,14.03.11//4,38.5905989999999,71.221298
RGI32-13.00980,Pamirs,14.03.09//478,38.5880009999999,71.238197
RGI32-13.01006,Pamirs,14.03.11//176Shaugado,38.6153979999999,72.0706019999999
RGI32-13.01056,Pamirs,171Ravak,38.638401,72.070503
RGI32-13.01112,Pamirs,14.03.09//393,38.6259,71.564903
RGI32-13.01130,Pamirs,14.03.09//451a,38.5471989999999,71.4329
RGI32-13.01142,Pamirs,14.03.11//23Arnavad,38.514999,71.536202
RGI32-13.01144,Pamirs,14.03.11//24,38.5421979999999,71.5372009999999
RGI32-13.01147,Pamirs,14.03.11//31,38.5662,71.571297
RGI32-13.01149,Pamirs,14.03.11//20,38.4756009999999,71.4691009999999
RGI32-13.01150,Pamirs,14.03.09//455,38.494955411,71.455453487
RGI32-13.01152,Pamirs,14.03.11//12,38.4570999999999,71.4364999999999
RGI32-13.01154,Pamirs,14.03.11//35,38.5826989999999,71.5899959999999
RGI32-13.01156,Pamirs,14.03.09//453,38.5092009999999,71.4291989999999
RGI32-13.01157,Pamirs,14.03.11//37Tekharv,38.6144979999999,71.616303
RGI32-13.01158,Pamirs,14.03.09//407,38.5666999999999,71.480598
RGI32-13.01160,Pamirs,14.03.11//22,38.5022999999999,71.557297
RGI32-13.01184,Pamirs,14.03.11//13Boone,38.449902,71.4878999999999
RGI32-13.01199,Pamirs,14.03.11//221Ravgada,38.460999,71.7872009999999
RGI32-13.01280,Pamirs,14.03.09//287Safetob,38.766899,71.791802
RGI32-13.01282,Pamirs,14.03.09//278,38.7468989999999,71.8175959999999
RGI32-13.01345,Pamirs,14.03.09//372,38.7865979999999,71.3853
RGI32-13.01357,Pamirs,14.03.08//562,38.788899,72.7909999999999
RGI32-13.01365,Pamirs,14.03.09//363Bijan,38.7597999999999,71.4564969999999
RGI32-13.01376,Pamirs,14.03.09//364Bijan,38.763401,71.420303
RGI32-13.01377,Pamirs,14.03.09//392Mazar,38.7248,71.4376979999999
RGI32-13.01378,Pamirs,14.03.09//383,38.7556,71.378899
RGI32-13.01382,Pamirs,14.03.09//362Batrut(west),38.7666019999999,71.496498
RGI32-13.01384,Pamirs,14.03.09//349Minadu,38.727902,71.556503
RGI32-13.01417,Pamirs,14.03.13//342,38.781670108,72.760640402
RGI32-13.01419,Pamirs,14.03.13//339,38.7751009999999,72.7201
RGI32-13.01421,Pamirs,14.03.08//577Nichkedzhilga,38.800499,72.704498
RGI32-13.01448,Pamirs,14.03.08//574,38.8629,72.775101
RGI32-13.01450,Pamirs,14.03.08//575,38.8624,72.759399
RGI32-13.01461,Pamirs,14.03.08//586,38.8757019999999,72.686401
RGI32-13.01535,Pamirs,14.03.08//648,38.9136999999999,72.5028989999999
RGI32-13.01613,Pamirs,14.03.08//634,38.992198257,72.499750446
RGI32-13.01619,Pamirs,14.03.08//644,38.9604989999999,72.472801
RGI32-13.01676,Pamirs,14.03.13//585,38.3252979999999,72.6033019999999
RGI32-13.01679,Pamirs,14.03.13//580,38.324902,72.6608959999999
RGI32-13.01680,Pamirs,14.03.13//576,38.3314019999999,72.6847989999999
RGI32-13.01688,Pamirs,14.03.13//587,38.335098,72.5848009999999
RGI32-13.01690,Pamirs,14.03.13//581,38.327499,72.6295999999999
RGI32-13.01692,Pamirs,14.03.08//721Hyshvet,39.1073,71.9411999999999
RGI32-13.01696,Pamirs,14.03.08//720,39.12156164,71.95236383
RGI32-13.01706,Pamirs,14.03.08A//64,38.9023019999999,72.175301
RGI32-13.01712,Pamirs,14.03.13//317,38.798698,72.535599
RGI32-13.01715,Pamirs,14.03.13//170,38.548660278,72.578643799
RGI32-13.01716,Pamirs,14.03.08//773,39.042,71.769096
RGI32-13.01721,Pamirs,14.03.09//188Gando,38.8851009999999,71.742203
RGI32-13.01731,Pamirs,14.03.09//326,38.6822009999999,71.7295989999999
RGI32-13.01736,Pamirs,14.03.13//326,38.753601,72.653198
RGI32-13.01737,Pamirs,14.03.13//328,38.761398,72.6372989999999
RGI32-13.01738,Pamirs,14.03.13//143,38.4767,72.426804
RGI32-13.01742,Pamirs,14.03.11//151,38.516998,72.1494979999999
RGI32-13.01749,Pamirs,14.03.11//123Abdukagorsky,38.5427019999999,72.2454989999999
RGI32-13.01784,Pamirs,14.03.11//167,38.5732989999999,72.0521009999999
RGI32-13.01785,Pamirs,14.03.12//52,38.4896999999999,72.009399
RGI32-13.01791,Pamirs,14.03.13//146,38.4515,72.482498
RGI32-13.01796,Pamirs,14.03.12//84Takzou,38.4476009999999,72.195503
RGI32-13.01811,Pamirs,14.03.13//136Bashurvdara,38.4883999999999,72.431297
RGI32-13.01812,Pamirs,14.03.11//162,38.5563009999999,72.056503
RGI32-13.01830,Pamirs,14.03.09//240Shokalskogo243,38.7746009999999,71.9787979999999
RGI32-13.01846,Pamirs,14.03.12//62Yazgulemsky,38.5023989999999,72.223099
RGI32-13.01859,Pamirs,14.03.13//128aHabarvivhats,38.4636989999999,72.3756029999999
RGI32-13.01894,Pamirs,14.03.08A//65Severe/Surovyy,38.84,72.107498
RGI32-13.01897,Pamirs,14.03.13//114aYazgulemdara,38.481098,72.270897
RGI32-13.01912,Pamirs,14.03.08//649NorthKyzkurgan,38.8508989999999,72.445198
RGI32-13.01919,Pamirs,14.03.12//75,38.4315,72.084
RGI32-13.01939,Pamirs,14.03.13//285,38.6968,72.437599
RGI32-13.01940,Pamirs,14.03.13//282Tanymas-3Tanyrnas,38.676498,72.404503
RGI32-13.01950,Pamirs,14.03.13//273Tanymas-2,38.660473905,72.437509889
RGI32-13.01959,Pamirs,14.03.09//326Zordi-Birauso,38.676498,71.6345979999999
RGI32-13.01970,Pamirs,14.03.11//118Bearish119Medvezhy,38.652599,72.2298959999999
RGI32-13.01987,Pamirs,14.03.08//751aShanak,39.026501,71.827904
RGI32-13.01994,Pamirs,14.03.08//702Auydzhilga,39.037998,72.0947039999999
RGI32-13.02022,Pamirs,14.03.08//651,38.8316,72.505898
RGI32-13.02031,Pamirs,LednikKalinina(lefttributaryofLednikBivachnyy)Kalinin,39.00469705,72.17626683
RGI32-13.02041,Pamirs,14.03.13//114cYazgulemdara,38.487099,72.3351969999999
RGI32-13.02046,Pamirs,14.03.11//156leftDustiroz,38.5382,72.1001969999999
RGI32-13.02048,Pamirs,14.03.08//763Hadyrsha,39.0593989999999,71.781502
RGI32-13.02050,Pamirs,772Byrs,39.032501,71.7565989999999
RGI32-13.02067,Pamirs,14.03.13//237Grumm-GrzhimayloGrum-Grjimajlo,38.531101,72.4139019999999
RGI32-13.02070,Pamirs,307Burs308,38.7126009999999,71.8032
RGI32-13.02071,Pamirs,14.03.08A//20Ulugbek,38.8549989999999,72.315903
RGI32-13.02072,Pamirs,14.03.08//600,38.8909,72.560699
RGI32-13.02073,Pamirs,14.03.08//601Dusakasay,38.9020999999999,72.553398
RGI32-13.02077,Pamirs,14.03.08//592Dzhaylyaukumsay,38.813301,72.569
RGI32-13.02079,Pamirs,14.03.13//112,38.4198,72.2807009999999
RGI32-13.02080,Pamirs,14.03.12//69Zakharchenko,38.469101,72.1541979999999
RGI32-13.02090,Pamirs,14.03.12//72,38.4460979999999,72.1140979999999
RGI32-13.02092,Pamirs,14.03.11//177,38.570344783,72.020156604
RGI32-13.02093,Pamirs,14.03.08//593,38.801102,72.619499
RGI32-13.02095,Pamirs,14.03.09//277bTokaest,38.735599,71.8640979999999
RGI32-13.02097,Pamirs,14.03.12//79a,38.420545243,72.103990905
RGI32-13.02098,Pamirs,14.03.08//661,38.9007,72.4220959999999
RGI32-13.02108,Pamirs,14.03.08//787,38.96496582,71.735687256
RGI32-13.02120,Pamirs,14.03.11//191,38.5057979999999,72.020401
RGI32-13.02121,Pamirs,14.03.08A//56,38.8967019999999,72.2034989999999
RGI32-13.02127,Pamirs,14.03.08A//21aalert,38.8451999999999,72.2817
RGI32-13.02137,Pamirs,14.03.13//168,38.5103,72.5639039999999
RGI32-13.02140,Pamirs,14.03.09//348Minadu,38.647202,71.6731029999999
RGI32-13.02141,Pamirs,14.03.13//156,38.4775009999999,72.5122989999999
RGI32-13.02143,Pamirs,14.03.13//250NizhniyMuzkulak,38.646599,72.4760969999999
RGI32-13.02145,Pamirs,14.03.08//725,39.074182305,71.972753252
RGI32-13.02146,Pamirs,14.03.13//155,38.465,72.5045999999999
RGI32-13.02147,Pamirs,14.03.08A//5,38.925598,72.370102
RGI32-13.02150,Pamirs,14.03.08//650,38.881,72.5186999999999
RGI32-13.02151,Pamirs,14.03.08//744a,39.0274009999999,71.8918
RGI32-13.02171,Pamirs,14.03.08//724Fortambek,38.968102,71.906799
RGI32-13.02173,Pamirs,14.03.13//330Yamandzhilga,38.777,72.624497
RGI32-13.02175,Pamirs,14.03.13//160,38.4840999999999,72.5373989999999
RGI32-13.02179,Pamirs,14.03.12//48,38.4868999999999,71.9789959999999
RGI32-13.02192,Pamirs,14.03.08//730aWalter,38.9864999999999,71.981003
RGI32-13.02199,Pamirs,14.03.08A//4,38.9515,72.352699
RGI32-13.02202,Pamirs,14.03.13//124,38.419102,72.363297
RGI32-13.02206,Pamirs,14.03.08//775bGulchat,39.0298999999999,71.7189029999999
RGI32-13.02207,Pamirs,14.03.08//775aGulchat,39.031502,71.7269969999999
RGI32-13.02225,Pamirs,14.03.08A//1Mabuza,38.7303009999999,72.2126999999999
RGI32-13.02227,Pamirs,14.03.08A//10a,38.8590009999999,72.366798
RGI32-13.02244,Pamirs,14.03.09//189,38.899399,71.7133029999999
RGI32-13.02246,Pamirs,14.03.11//154,38.516899,72.134804
RGI32-13.02247,Pamirs,14.03.11//194Sungatleft,38.5159,72.034699
RGI32-13.02248,Pamirs,14.03.11//100Komsomolets,38.763401,72.1376039999999
RGI32-13.02249,Pamirs,14.03.08//674,38.9934999999999,72.3756029999999
RGI32-13.02253,Pamirs,14.03.09//266,38.7575989999999,71.943802
RGI32-13.02255,Pamirs,14.03.13//310,38.7848019999999,72.4878999999999
RGI32-13.02256,Pamirs,14.03.09//322,38.6646,71.752998
RGI32-13.02257,Pamirs,783Sugran:a-e,38.937801,71.788803
RGI32-13.02259,Pamirs,14.03.11//96,38.6325989999999,71.638001
RGI32-13.02260,Pamirs,14.03.09//209,38.876499,71.731598
RGI32-13.02261,Pamirs,14.03.11//101,38.7403979999999,72.0382
RGI32-13.02268,Pamirs,14.03.09//227,38.8712999999999,71.9481959999999
RGI32-13.02270,Pamirs,14.03.08A//61,38.9439009999999,72.2443999999999
RGI32-13.02273,Pamirs,14.03.13//154,38.45548546,72.5028531
RGI32-13.02274,Pamirs,14.03.08//662,38.918098,72.409897
RGI32-13.02275,Pamirs,14.03.08//659,38.8832019999999,72.432602
RGI32-13.02276,Pamirs,14.03.13//322,38.759701,72.5988009999999
RGI32-13.02277,Pamirs,14.03.11//150,38.532501,72.1816019999999
RGI32-13.02278,Pamirs,14.03.08A//3,38.963799,72.3537979999999
RGI32-13.02280,Pamirs,14.03.08A//34,38.6423989999999,72.3771969999999
RGI32-13.02284,Pamirs,14.03.08//715Garmo,39.1062009999999,71.9718019999999
RGI32-13.02304,Pamirs,14.03.08//683Muzdzhilga,39.125526428,72.208099365
RGI32-13.02314,Pamirs,14.03.08A//87,39.057252566,72.258815416
RGI32-13.02318,Pamirs,14.03.08A//92MalyyTanymas,39.0717009999999,72.2148969999999
RGI32-13.02320,Pamirs,14.03.08A//86,39.0330999999999,72.2519989999999
RGI32-13.02349,Pamirs,14.03.13//541,38.372101,72.8927989999999
RGI32-13.02357,Pamirs,14.03.12//12,38.3843,71.698502
RGI32-13.02381,Pamirs,14.03.12//92,38.355801,72.199303
RGI32-13.02384,Pamirs,14.03.12//114,38.3191635,72.1402723456873
RGI32-13.02388,Pamirs,14.03.13//103Ildozh,38.3549989999999,72.2843019999999
RGI32-13.02413,Pamirs,14.03.12//31,38.441898,71.8021999999999
RGI32-13.02415,Pamirs,14.03.12//20,38.4281999999999,71.7711029999999
RGI32-13.02468,Pamirs,14.03.12//16,38.4177019999999,71.7218019999999
RGI32-13.02486,Pamirs,14.03.12//32,38.4463999999999,71.845703
RGI32-13.02551,Pamirs,14.03.13//549Azyktash,38.2780989999999,72.8097989999999
RGI32-13.02583,Pamirs,14.03.13//565,38.298698,72.805901
RGI32-13.02598,Pamirs,14.03.12//39,38.481808338,71.880604797
RGI32-13.02603,Pamirs,14.03.11//210,38.5009,71.934601
RGI32-13.02648,Pamirs,14.03.13//189,38.542141211,72.650642169
RGI32-13.02660,Pamirs,14.03.13//171,38.561798,72.5633009999999
RGI32-13.04550,Pamirs,14.03.17//52Boz-Chubek,38.833401,73.623199
RGI32-13.04672,Pamirs,14.03.17//11,39.099807981,73.691368178
RGI32-13.04744,Pamirs,14.03.18//3,39.2839999999999,73.511002
RGI32-13.04751,Pamirs,14.03.18//7,39.2826999999999,73.4813
RGI32-13.04771,Pamirs,14.03.17//5,39.2309989999999,73.6062009999999
RGI32-13.04922,Pamirs,14.03.19//85Nura,39.4818989999999,73.7565989999999
RGI32-13.04991,Pamirs,14.03.07//114a,39.5199009999999,73.5552979999999
RGI32-13.05005,Pamirs,14.03.19//57(EastKyzylsu),39.473709106,73.543731689
RGI32-13.05009,Pamirs,14.03.07//117,39.520001,73.4885019999999
RGI32-13.05020,Pamirs,14.03.19//80,39.532897949,73.696746826
RGI32-13.05021,Pamirs,14.03.07//127,39.48441785,73.337384291
RGI32-13.05037,Pamirs,14.03.18//114,39.4519009999999,73.6079019999999
RGI32-13.05044,Pamirs,14.03.07//1,39.487701,73.4843979999999
RGI32-13.05062,Pamirs,14.03.18//88,39.4080999999999,73.5005029999999
RGI32-13.05077,Pamirs,14.03.18//82,39.4510989999999,73.468597
RGI32-13.05098,Pamirs,BadSwat,39.5191,74.0336
RGI32-13.05105,Pamirs,14.03.07//125a,39.445,73.3739999999999
RGI32-13.05129,Pamirs,14.03.18//115,39.462502,73.636902
RGI32-13.05133,Pamirs,14.03.07//122a,39.4562,73.4206999999999
RGI32-13.05141,Pamirs,14.03.18//91Kurumdy,39.404201,73.532402
RGI32-13.05142,Pamirs,14.03.07//130Bardobo,39.473801,73.3130029999999
RGI32-13.05150,Pamirs,14.03.07//124,39.488098,73.392998
RGI32-13.05153,Pamirs,14.03.19//79,39.513699,73.7164989999999
RGI32-13.05200,Pamirs,14.03.17//20Karaart,38.9376297,73.798477173
RGI32-13.05217,Pamirs,14.03.17//32,38.942799,73.744904
RGI32-13.05219,Pamirs,14.03.17//27,38.9435,73.7920989999999
RGI32-13.06697,Pamirs,14.03.09//73,38.982389706,71.410849565
RGI32-13.06701,Pamirs,14.03.09//162,38.9348979999999,71.362999
RGI32-13.06714,Pamirs,14.03.09//88,38.9594,71.3254009999999
RGI32-13.06717,Pamirs,14.03.09//90N88,38.9585,71.302597
RGI32-13.06733,Pamirs,14.03.09//150Dzhigeli,38.9780999999999,71.081101
RGI32-13.06756,Pamirs,14.03.08//805Tashlyk,39.0672,71.628799
RGI32-13.06758,Pamirs,14.03.08//812,39.082199,71.5298999999999
RGI32-13.06767,Pamirs,14.03.09//178,38.986401,71.5450969999999
RGI32-13.06770,Pamirs,14.03.08//819,39.0512009999999,71.4637979999999
RGI32-13.06777,Pamirs,14.03.09//71,39.007851756,71.441520642
RGI32-13.06788,Pamirs,14.03.08//816Oshanina(Muzgazy),39.0289989999999,71.479302
