rgi_id,o1region,o2region,glims_id,anlys_id,subm_id,src_date,primeclass,conn_lvl,glac_name,is_rgi6,cenlon,cenlat,termlon,termlat,area_km2,zmin_m,zmax_m,zmed_m,zmean_m,slope_deg,aspect_deg,lmax_m,surge_type
RGI2000-v7.0-G-13-06666,13,13-02,G071746E38208N,815628,752,2002-07-10T00:00:00,0,0,,0,71.75542864890843,38.211638,,,1.560537887051104,,,,,,,,2.0
RGI2000-v7.0-G-13-06667,13,13-02,G071745E38202N,815563,752,2002-07-10T00:00:00,0,0,,0,71.74522514271078,38.200073,,,1.384288699038734,,,,,,,,2.0
RGI2000-v7.0-G-13-06668,13,13-02,G071742E38189N,815523,752,2002-07-10T00:00:00,0,0,,0,71.74040676971327,38.189501500000006,,,1.723660924538856,,,,,,,,1.0
RGI2000-v7.0-G-13-06697,13,13-02,G071743E38135N,815528,752,2002-07-10T00:00:00,0,0,,0,71.7413525944669,38.133828,,,0.600997717829882,,,,,,,,1.0
RGI2000-v7.0-G-13-06698,13,13-02,G071738E38142N,815508,752,2002-07-10T00:00:00,0,0,,0,71.73842657419756,38.142445,,,0.111840168804715,,,,,,,,1.0
RGI2000-v7.0-G-13-06699,13,13-02,G071732E38148N,815455,752,2002-07-10T00:00:00,0,0,,0,71.7316041493388,38.147678,,,0.233376653954977,,,,,,,,1.0
RGI2000-v7.0-G-13-06736,13,13-02,G071731E38070N,815470,752,2002-07-10T00:00:00,0,0,,0,71.73329595853261,38.0697335,,,1.211990868173424,,,,,,,,1.0
RGI2000-v7.0-G-13-06760,13,13-02,G071603E38071N,814535,752,2002-07-10T00:00:00,0,0,,0,71.5980357323176,38.0752325,,,0.648279014032814,,,,,,,,1.0
RGI2000-v7.0-G-13-06773,13,13-02,G071525E38060N,814147,752,2002-07-10T00:00:00,0,0,,0,71.52544206555812,38.061837499999996,,,1.379793761094255,,,,,,,,1.0
RGI2000-v7.0-G-13-07757,13,13-02,G071750E37722N,815603,752,2002-07-10T00:00:00,0,0,,0,71.75199884764268,37.7220705,,,2.751791864905738,,,,,,,,1.0
RGI2000-v7.0-G-13-07765,13,13-02,G071797E37740N,815955,752,2002-07-10T00:00:00,0,0,,0,71.79739141440217,37.74017,,,2.543952235620213,,,,,,,,1.0
RGI2000-v7.0-G-13-07775,13,13-02,G071825E37796N,816188,752,2002-07-10T00:00:00,0,0,,0,71.82514064706284,37.796364,,,2.340168649161239,,,,,,,,2.0
RGI2000-v7.0-G-13-07776,13,13-02,G071835E37792N,816257,752,2002-07-10T00:00:00,0,0,,0,71.83487853166667,37.791602,,,1.032846029276792,,,,,,,,2.0
RGI2000-v7.0-G-13-07780,13,13-02,G071813E37807N,816070,752,2002-07-10T00:00:00,0,0,,0,71.81166392830814,37.807524,,,1.751577522096281,,,,,,,,1.0
RGI2000-v7.0-G-13-07782,13,13-02,G071804E37815N,816003,752,2002-07-10T00:00:00,0,0,,0,71.80350090571315,37.813608,,,1.024410726069709,,,,,,,,1.0
RGI2000-v7.0-G-13-07783,13,13-02,G071794E37817N,815910,752,2002-07-10T00:00:00,0,0,,0,71.79227431936813,37.8158275,,,0.64894723292616,,,,,,,,1.0
RGI2000-v7.0-G-13-07795,13,13-02,G071799E37835N,815923,752,2002-07-10T00:00:00,0,0,,0,71.79378634666385,37.834081499999996,,,0.973174178863518,,,,,,,,1.0
RGI2000-v7.0-G-13-07805,13,13-02,G071769E37872N,815761,752,2002-07-10T00:00:00,0,0,,0,71.77103785852754,37.8685615,,,1.566079972898056,,,,,,,,1.0
RGI2000-v7.0-G-13-07806,13,13-02,G071780E37873N,815805,752,2002-07-10T00:00:00,0,0,,0,71.77827280200506,37.872961000000004,,,1.014734692791313,,,,,,,,1.0
RGI2000-v7.0-G-13-07818,13,13-02,G071742E37859N,815533,752,2002-07-10T00:00:00,0,0,,0,71.7422206339603,37.859211,,,3.77697845915489,,,,,,,,1.0
RGI2000-v7.0-G-13-07833,13,13-02,G071784E37742N,815851,752,2002-07-10T00:00:00,0,0,,0,71.78442551861485,37.742050000000006,,,0.626342445039804,,,,,,,,1.0
RGI2000-v7.0-G-13-07837,13,13-02,G071816E37727N,816120,752,2002-07-10T00:00:00,0,0,,0,71.81822976773873,37.727432,,,1.120430488023662,,,,,,,,1.0
RGI2000-v7.0-G-13-07843,13,13-02,G071753E37709N,815626,752,2002-07-10T00:00:00,0,0,,0,71.75488273278688,37.709318499999995,,,0.612064761678507,,,,,,,,1.0
RGI2000-v7.0-G-13-07846,13,13-02,G071724E37705N,815385,752,2002-07-10T00:00:00,0,0,,0,71.72335955555556,37.70427,,,0.787844986056106,,,,,,,,1.0
RGI2000-v7.0-G-13-07851,13,13-02,G071711E37691N,815284,752,2002-07-10T00:00:00,0,0,,0,71.70874554189669,37.6913255,,,1.366494261840741,,,,,,,,1.0
RGI2000-v7.0-G-13-07860,13,13-02,G071669E37659N,814986,752,2002-07-10T00:00:00,0,0,,0,71.66854776771447,37.6593065,,,0.291359680530116,,,,,,,,1.0
RGI2000-v7.0-G-13-07861,13,13-02,G071663E37658N,814953,752,2002-07-10T00:00:00,0,0,,0,71.66255675735295,37.6579215,,,1.766239541098425,,,,,,,,1.0
RGI2000-v7.0-G-13-07907,13,13-02,G071858E37773N,816380,752,2002-07-10T00:00:00,0,0,,0,71.85102026847187,37.774715,,,5.393663995980006,,,,,,,,2.0
RGI2000-v7.0-G-13-07913,13,13-02,G071898E37790N,816709,752,2002-07-10T00:00:00,0,0,,0,71.89567160350776,37.789545000000004,,,0.598886454463678,,,,,,,,1.0
RGI2000-v7.0-G-13-07926,13,13-02,G071902E37824N,816750,752,2002-07-10T00:00:00,0,0,,0,71.90103453258897,37.8242245,,,2.662985185953497,,,,,,,,3.0
RGI2000-v7.0-G-13-07963,13,13-02,G072037E37932N,817763,752,2002-07-10T00:00:00,0,0,,0,72.0347743451388,37.931332999999995,,,1.813858696502643,,,,,,,,1.0
RGI2000-v7.0-G-13-07964,13,13-02,G072048E37912N,817808,752,2002-07-10T00:00:00,0,0,,0,72.04383076772469,37.909044,,,0.263668197786764,,,,,,,,1.0
RGI2000-v7.0-G-13-07965,13,13-02,G072071E37896N,817986,752,2002-07-10T00:00:00,0,0,,0,72.07082769784735,37.895936500000005,,,3.251373356304508,,,,,,,,1.0
RGI2000-v7.0-G-13-07966,13,13-02,G072085E37892N,818083,752,2002-07-10T00:00:00,0,0,,0,72.08465966156604,37.892335,,,0.523562684068539,,,,,,,,1.0
RGI2000-v7.0-G-13-07976,13,13-02,G072061E37875N,817947,752,2002-07-10T00:00:00,0,0,,0,72.06540828627435,37.875065500000005,,,1.173815290280495,,,,,,,,1.0
RGI2000-v7.0-G-13-07981,13,13-02,G072072E37822N,817995,752,2002-07-10T00:00:00,0,0,,0,72.07194067519194,37.822455000000005,,,0.714820715056105,,,,,,,,1.0
RGI2000-v7.0-G-13-07983,13,13-02,G072089E37827N,818117,752,2002-07-10T00:00:00,0,0,,0,72.0901484495138,37.8265385,,,1.414661929991563,,,,,,,,1.0
RGI2000-v7.0-G-13-07991,13,13-02,G072135E37808N,818415,752,2002-07-10T00:00:00,0,0,,0,72.13249837722728,37.8081725,,,1.146604956127768,,,,,,,,1.0
RGI2000-v7.0-G-13-08003,13,13-02,G072109E37844N,818262,752,2002-07-10T00:00:00,0,0,,0,72.11147290777524,37.8587635,,,11.059478448012518,,,,,,,,1.0
RGI2000-v7.0-G-13-08006,13,13-02,G072149E37873N,818563,752,2002-07-10T00:00:00,0,0,,0,72.15233240099715,37.872828999999996,,,3.248390263395543,,,,,,,,1.0
RGI2000-v7.0-G-13-08007,13,13-02,G072163E37890N,818702,752,2002-07-10T00:00:00,0,0,,0,72.16955688677996,37.888307499999996,,,3.332000246589841,,,,,,,,2.0
RGI2000-v7.0-G-13-08034,13,13-02,G072279E37900N,819407,752,2002-07-10T00:00:00,0,0,,0,72.26248776872566,37.907844999999995,,,9.393260569087454,,,,,,,,3.0
RGI2000-v7.0-G-13-08035,13,13-02,G072263E37915N,819408,752,2002-07-10T00:00:00,0,0,,0,72.26218280085126,37.9162665,,,0.945059524580839,,,,,,,,1.0
RGI2000-v7.0-G-13-08039,13,13-02,G072234E37922N,819212,752,2002-07-10T00:00:00,0,0,,0,72.23601408964866,37.9226175,,,0.321658878281838,,,,,,,,1.0
RGI2000-v7.0-G-13-08098,13,13-02,G072324E37871N,819671,752,2002-07-10T00:00:00,0,0,,0,72.29851251283151,37.866089,,,21.78458967062943,,,,,,,,1.0
RGI2000-v7.0-G-13-08119,13,13-02,G072480E37925N,821060,752,2002-07-10T00:00:00,0,0,,0,72.47950659777305,37.924681,,,2.963418997221482,,,,,,,,2.0
RGI2000-v7.0-G-13-08135,13,13-02,G072496E37977N,821192,752,2002-07-10T00:00:00,0,0,,0,72.49556520876388,37.976839,,,0.295559537292095,,,,,,,,1.0
RGI2000-v7.0-G-13-08138,13,13-02,G072486E37984N,821094,752,2002-07-10T00:00:00,0,0,,0,72.48408966856348,37.985485,,,0.879747794339014,,,,,,,,2.0
RGI2000-v7.0-G-13-08159,13,13-02,G072412E37995N,820514,752,2002-07-10T00:00:00,0,0,,0,72.40788643078702,38.0025105,,,1.976117329877901,,,,,,,,1.0
RGI2000-v7.0-G-13-08170,13,13-02,G072342E38017N,820011,752,2002-07-10T00:00:00,0,0,,0,72.34150224487875,38.0197855,,,0.405296370753606,,,,,,,,1.0
RGI2000-v7.0-G-13-08175,13,13-02,G072330E38006N,819918,752,2002-07-10T00:00:00,0,0,,0,72.33129348452012,38.005769,,,0.516796157190326,,,,,,,,1.0
RGI2000-v7.0-G-13-08207,13,13-02,G072236E38062N,819224,752,2002-07-10T00:00:00,0,0,,0,72.23776257550134,38.062975,,,1.503823905700108,,,,,,,,1.0
RGI2000-v7.0-G-13-08245,13,13-02,G072393E38150N,820394,752,2002-07-10T00:00:00,0,0,,0,72.39306402842107,38.148818500000004,,,1.095044873628603,,,,,,,,2.0
RGI2000-v7.0-G-13-08246,13,13-02,G072402E38141N,820455,752,2002-07-10T00:00:00,0,0,,0,72.4013441422619,38.1422695,,,1.568703846369896,,,,,,,,2.0
RGI2000-v7.0-G-13-08252,13,13-02,G072437E38129N,820742,752,2002-07-10T00:00:00,0,0,,0,72.438425,38.13244400000001,,,5.082953551901429,,,,,,,,2.0
RGI2000-v7.0-G-13-08263,13,13-02,G072469E38078N,820903,752,2002-07-10T00:00:00,0,0,,0,72.4617879704969,38.076909,,,3.359353365179984,,,,,,,,1.0
RGI2000-v7.0-G-13-08311,13,13-02,G072358E38156N,820211,752,2002-07-10T00:00:00,0,0,,0,72.3692236105356,38.1594065,,,3.50540687366638,,,,,,,,2.0
RGI2000-v7.0-G-13-08312,13,13-02,G072464E38150N,820935,752,2002-07-10T00:00:00,0,0,,0,72.46616703626063,38.151119,,,5.920346071311566,,,,,,,,2.0
RGI2000-v7.0-G-13-08314,13,13-02,G072491E38151N,821140,752,2002-07-10T00:00:00,0,0,,0,72.48920894518716,38.1546285,,,3.784188394210258,,,,,,,,3.0
RGI2000-v7.0-G-13-08317,13,13-02,G072502E38173N,821276,752,2002-07-10T00:00:00,0,0,,0,72.50505627705925,38.1736995,,,2.08898135170013,,,,,,,,1.0
RGI2000-v7.0-G-13-08324,13,13-02,G072526E38145N,821523,752,2002-07-10T00:00:00,0,0,,0,72.53057982119773,38.1476435,,,2.814308208938162,,,,,,,,1.0
RGI2000-v7.0-G-13-08367,13,13-02,G072596E38331N,822039,752,2002-07-10T00:00:00,0,0,,0,72.58602020836585,38.3320095,,,3.535585838901292,,,,,,,,2.0
RGI2000-v7.0-G-13-08379,13,13-02,G072631E38329N,822345,752,2002-07-10T00:00:00,0,0,,0,72.62150353608106,38.334449,,,5.599856412028262,,,,,,,,2.0
RGI2000-v7.0-G-13-08382,13,13-02,G072669E38324N,822731,752,2002-07-10T00:00:00,0,0,,0,72.6585995798969,38.3319445,,,4.028721245938601,,,,,,,,2.0
RGI2000-v7.0-G-13-08393,13,13-02,G072686E38332N,822990,752,2002-07-10T00:00:00,0,0,,0,72.68439862083333,38.332558,,,1.142288231263831,,,,,,,,1.0
RGI2000-v7.0-G-13-08422,13,13-02,G072799E38303N,824317,752,2002-07-10T00:00:00,0,0,,0,72.79424571052631,38.3022785,,,2.194194156435878,,,,,,,,2.0
RGI2000-v7.0-G-13-08428,13,13-02,G072809E38323N,824446,752,2002-07-10T00:00:00,0,0,,0,72.80813499806737,38.323684,,,0.731823689234575,,,,,,,,1.0
RGI2000-v7.0-G-13-08437,13,13-02,G072894E38374N,825327,752,2002-07-10T00:00:00,0,0,,0,72.89338003965162,38.375068999999996,,,0.777793421261796,,,,,,,,1.0
RGI2000-v7.0-G-13-08464,13,13-02,G072905E38303N,825498,752,2002-07-10T00:00:00,0,0,,0,72.90966676802077,38.3054105,,,2.395725415164009,,,,,,,,1.0
RGI2000-v7.0-G-13-08478,13,13-02,G072846E38280N,824871,752,2002-07-10T00:00:00,0,0,,0,72.84594209770114,38.279880000000006,,,0.757629232892296,,,,,,,,2.0
RGI2000-v7.0-G-13-08486,13,13-02,G072799E38280N,824370,752,2002-07-10T00:00:00,0,0,,0,72.79917895920117,38.2804735,,,3.77385048839241,,,,,,,,2.0
RGI2000-v7.0-G-13-08488,13,13-02,G072831E38296N,824689,752,2002-07-10T00:00:00,0,0,,0,72.8307026494465,38.29547,,,0.589596055095879,,,,,,,,2.0
RGI2000-v7.0-G-13-08531,13,13-02,G073042E38172N,826698,752,2002-07-10T00:00:00,0,0,,0,73.0464585191324,38.1720235,,,0.625841996171106,,,,,,,,1.0
RGI2000-v7.0-G-13-08537,13,13-02,G073011E38133N,826437,752,2002-07-10T00:00:00,0,0,,0,73.01794745137772,38.141248000000004,,,1.06700553051308,,,,,,,,1.0
RGI2000-v7.0-G-13-08550,13,13-02,G073000E38126N,826240,752,2002-07-10T00:00:00,0,0,,0,72.99683708928573,38.1337905,,,2.419538790006683,,,,,,,,1.0
RGI2000-v7.0-G-13-08590,13,13-02,G073021E38097N,826444,752,2002-07-10T00:00:00,0,0,,0,73.01903742334254,38.0978645,,,0.591868585166475,,,,,,,,1.0
RGI2000-v7.0-G-13-08591,13,13-02,G073004E38093N,826361,752,2002-07-10T00:00:00,0,0,,0,73.0111506729927,38.095255,,,1.439929091597036,,,,,,,,1.0
RGI2000-v7.0-G-13-08593,13,13-02,G072986E38089N,826124,752,2002-07-10T00:00:00,0,0,,0,72.98061367587601,38.0887635,,,2.991139270906571,,,,,,,,1.0
RGI2000-v7.0-G-13-08637,13,13-02,G072799E38089N,824360,752,2002-07-10T00:00:00,0,0,,0,72.79793750430389,38.091617,,,0.949481443932633,,,,,,,,1.0
RGI2000-v7.0-G-13-08639,13,13-02,G072805E38101N,824395,752,2002-07-10T00:00:00,0,0,,0,72.80246716834077,38.100434,,,0.493470822547995,,,,,,,,1.0
RGI2000-v7.0-G-13-08640,13,13-02,G072813E38095N,824494,752,2002-07-10T00:00:00,0,0,,0,72.81332011637818,38.092779,,,2.434398080171253,,,,,,,,1.0
RGI2000-v7.0-G-13-08662,13,13-02,G072769E37997N,824077,752,2002-07-10T00:00:00,0,0,,0,72.7717484024372,37.997009000000006,,,1.063172101078583,,,,,,,,1.0
RGI2000-v7.0-G-13-08737,13,13-02,G072709E38006N,823376,752,2002-07-10T00:00:00,0,0,,0,72.7169412669442,38.014836,,,3.054566868754901,,,,,,,,1.0
RGI2000-v7.0-G-13-08790,13,13-02,G072648E38092N,822626,752,2002-07-10T00:00:00,0,0,,0,72.65145862030604,38.093375,,,2.939922151086319,,,,,,,,1.0
RGI2000-v7.0-G-13-08791,13,13-02,G072642E38099N,822516,752,2002-07-10T00:00:00,0,0,,0,72.64088570898437,38.098616,,,1.639300976702448,,,,,,,,1.0
RGI2000-v7.0-G-13-09023,13,13-02,G073405E38024N,829568,752,2002-07-10T00:00:00,0,0,,0,73.40431890348837,38.025349,,,0.942002675871589,,,,,,,,1.0
RGI2000-v7.0-G-13-09024,13,13-02,G073420E38017N,829696,752,2002-07-10T00:00:00,0,0,,0,73.42105264074073,38.0166095,,,3.445605346534529,,,,,,,,1.0
RGI2000-v7.0-G-13-09062,13,13-02,G073419E38033N,829713,752,2002-07-10T00:00:00,0,0,,0,73.42285289778533,38.0353575,,,1.30528423083079,,,,,,,,1.0
RGI2000-v7.0-G-13-09076,13,13-02,G073445E38047N,829959,752,2002-07-10T00:00:00,0,0,,0,73.457563872433,38.049147000000005,,,2.052115003782911,,,,,,,,1.0
RGI2000-v7.0-G-13-09121,13,13-02,G073447E38067N,829923,752,2002-07-10T00:00:00,0,0,,0,73.45103723973517,38.0701795,,,0.937519327979281,,,,,,,,1.0
RGI2000-v7.0-G-13-09229,13,13-02,G073224E38054N,828377,752,2002-07-10T00:00:00,0,0,,0,73.23074512765956,38.0580875,,,0.908390799153555,,,,,,,,1.0
RGI2000-v7.0-G-13-09233,13,13-02,G073200E38046N,828167,752,2002-07-10T00:00:00,0,0,,0,73.20494850214214,38.048201500000005,,,1.541109362521932,,,,,,,,1.0
RGI2000-v7.0-G-13-09263,13,13-02,G073175E38016N,827739,752,2002-07-10T00:00:00,0,0,,0,73.16536127546377,38.036549,,,6.841398531093378,,,,,,,,1.0
RGI2000-v7.0-G-13-09317,13,13-02,G073281E38108N,828827,752,2002-07-10T00:00:00,0,0,,0,73.28895454359079,38.1124075,,,1.197818753689798,,,,,,,,1.0
RGI2000-v7.0-G-13-09335,13,13-02,G073321E38088N,828979,752,2002-07-10T00:00:00,0,0,,0,73.31512787982574,38.086534,,,2.011028532682568,,,,,,,,1.0
RGI2000-v7.0-G-13-09337,13,13-02,G073274E38082N,828840,752,2002-07-10T00:00:00,0,0,,0,73.29089307355738,38.0873165,,,3.980692529614705,,,,,,,,1.0
RGI2000-v7.0-G-13-09350,13,13-02,G073181E38133N,827861,752,2002-07-10T00:00:00,0,0,,0,73.17720347423398,38.133204500000005,,,0.620331129406433,,,,,,,,1.0
RGI2000-v7.0-G-13-09357,13,13-02,G073126E38133N,827472,752,2002-07-10T00:00:00,0,0,,0,73.13430067656765,38.135239999999996,,,1.311945593222472,,,,,,,,1.0
RGI2000-v7.0-G-13-09385,13,13-02,G073119E38195N,827535,752,2002-07-10T00:00:00,0,0,,0,73.14421213101855,38.198408,,,3.088755927767701,,,,,,,,1.0
RGI2000-v7.0-G-13-09390,13,13-02,G073132E38220N,827473,752,2002-07-10T00:00:00,0,0,,0,73.13371543742728,38.216623,,,1.813642066023884,,,,,,,,1.0
RGI2000-v7.0-G-13-09391,13,13-02,G073113E38210N,827362,752,2002-07-10T00:00:00,0,0,,0,73.11671305983162,38.2136905,,,1.630931547407732,,,,,,,,1.0
RGI2000-v7.0-G-13-09408,13,13-02,G073168E38232N,827753,752,2002-07-10T00:00:00,0,0,,0,73.1672032001531,38.233421,,,0.743133995366479,,,,,,,,2.0
RGI2000-v7.0-G-13-09411,13,13-02,G073183E38225N,827975,752,2002-07-10T00:00:00,0,0,,0,73.18863109156786,38.227819499999995,,,1.34809917370653,,,,,,,,1.0
RGI2000-v7.0-G-13-09416,13,13-02,G073211E38192N,828311,752,2002-07-10T00:00:00,0,0,,0,73.22297516761229,38.196785500000004,,,3.147396288155262,,,,,,,,1.0
RGI2000-v7.0-G-13-09430,13,13-02,G073239E38183N,828460,752,2002-07-10T00:00:00,0,0,,0,73.24119506604384,38.1817575,,,0.610942363064382,,,,,,,,1.0
RGI2000-v7.0-G-13-09442,13,13-02,G073242E38212N,828498,752,2002-07-10T00:00:00,0,0,,0,73.24514616415698,38.213189,,,0.624488232100155,,,,,,,,1.0
RGI2000-v7.0-G-13-09617,13,13-02,G073571E38408N,830854,752,2002-07-10T00:00:00,0,0,,0,73.57031434102034,38.4082495,,,2.049242170300731,,,,,,,,1.0
RGI2000-v7.0-G-13-09620,13,13-02,G073585E38407N,830982,752,2002-07-10T00:00:00,0,0,,0,73.58516203638152,38.408218,,,1.009801929896633,,,,,,,,1.0
RGI2000-v7.0-G-13-09655,13,13-02,G073556E38418N,830723,752,2002-07-10T00:00:00,0,0,,0,73.5562838476913,38.4178605,,,1.576784295993269,,,,,,,,1.0
RGI2000-v7.0-G-13-09656,13,13-02,G073553E38428N,830694,752,2002-07-10T00:00:00,0,0,,0,73.55311484203702,38.4277395,,,0.854771653204102,,,,,,,,1.0
RGI2000-v7.0-G-13-09690,13,13-02,G073589E38486N,831073,752,2002-07-10T00:00:00,0,0,,0,73.59188584869116,38.4878395,,,1.929629407781354,,,,,,,,1.0
RGI2000-v7.0-G-13-09691,13,13-02,G073608E38489N,831234,752,2002-07-10T00:00:00,0,0,,0,73.6088467421035,38.4910555,,,1.280472221465783,,,,,,,,1.0
RGI2000-v7.0-G-13-09726,13,13-02,G073489E38515N,830198,752,2002-07-10T00:00:00,0,0,,0,73.48915298441108,38.515233,,,1.211257332673954,,,,,,,,1.0
RGI2000-v7.0-G-13-09731,13,13-02,G073481E38525N,830136,752,2002-07-10T00:00:00,0,0,,0,73.48089211465721,38.525026,,,0.298943239183966,,,,,,,,1.0
RGI2000-v7.0-G-13-09787,13,13-02,G073354E38483N,829266,752,2002-07-10T00:00:00,0,0,,0,73.35768305542226,38.4838885,,,1.774497103515009,,,,,,,,1.0
RGI2000-v7.0-G-13-09794,13,13-02,G073364E38438N,829255,752,2002-07-10T00:00:00,0,0,,0,73.35676915211639,38.440988,,,14.609837959760945,,,,,,,,2.0
RGI2000-v7.0-G-13-09798,13,13-02,G073322E38415N,828975,752,2002-07-10T00:00:00,0,0,,0,73.31354615559441,38.4240865,,,0.4416104610026,,,,,,,,1.0
RGI2000-v7.0-G-13-09800,13,13-02,G073304E38416N,828962,752,2002-07-10T00:00:00,0,0,,0,73.31207775687103,38.4119515,,,1.249468496188998,,,,,,,,1.0
RGI2000-v7.0-G-13-09846,13,13-02,G073173E38390N,827852,752,2002-07-10T00:00:00,0,0,,0,73.1758546257504,38.392799,,,4.580138001358375,,,,,,,,1.0
RGI2000-v7.0-G-13-09895,13,13-02,G073232E38405N,828398,752,2002-07-10T00:00:00,0,0,,0,73.23337601618547,38.409096,,,2.044323398374207,,,,,,,,1.0
RGI2000-v7.0-G-13-09902,13,13-02,G073306E38442N,828940,752,2002-07-10T00:00:00,0,0,,0,73.30754960575788,38.442569000000006,,,3.375260142360248,,,,,,,,1.0
RGI2000-v7.0-G-13-09921,13,13-02,G073264E38511N,828666,752,2002-07-10T00:00:00,0,0,,0,73.2659672342204,38.5112845,,,0.29531763079461,,,,,,,,1.0
RGI2000-v7.0-G-13-09923,13,13-02,G073290E38532N,828735,752,2002-07-10T00:00:00,0,0,,0,73.27740918426514,38.534456000000006,,,1.259905705667418,,,,,,,,1.0
RGI2000-v7.0-G-13-09928,13,13-02,G073284E38551N,828812,752,2002-07-10T00:00:00,0,0,,0,73.28570689789638,38.551302,,,0.976813048585485,,,,,,,,1.0
RGI2000-v7.0-G-13-09932,13,13-02,G073269E38562N,828695,752,2002-07-10T00:00:00,0,0,,0,73.27016275421126,38.5614565,,,0.824342204831073,,,,,,,,1.0
RGI2000-v7.0-G-13-09946,13,13-02,G073254E38540N,828603,752,2002-07-10T00:00:00,0,0,,0,73.25705329482759,38.537478,,,4.271491596421026,,,,,,,,1.0
RGI2000-v7.0-G-13-09975,13,13-02,G073200E38492N,828090,752,2002-07-10T00:00:00,0,0,,0,73.19807669947318,38.492504,,,0.701841897828679,,,,,,,,1.0
RGI2000-v7.0-G-13-09998,13,13-02,G073349E38610N,829206,752,2002-07-10T00:00:00,0,0,,0,73.34907732211943,38.607517,,,1.427614804296127,,,,,,,,1.0
RGI2000-v7.0-G-13-10001,13,13-02,G073322E38626N,829014,752,2002-07-10T00:00:00,0,0,,0,73.32074163774249,38.627262,,,2.460703774527033,,,,,,,,1.0
RGI2000-v7.0-G-13-10010,13,13-02,G073290E38644N,828841,752,2002-07-10T00:00:00,0,0,,0,73.29125375373931,38.6419105,,,2.498601030874988,,,,,,,,1.0
RGI2000-v7.0-G-13-10023,13,13-02,G073352E38644N,829230,752,2002-07-10T00:00:00,0,0,,0,73.35284789118303,38.644141000000005,,,1.424590723231585,,,,,,,,1.0
RGI2000-v7.0-G-13-10026,13,13-02,G073373E38637N,829386,752,2002-07-10T00:00:00,0,0,,0,73.374767121806,38.6419255,,,2.820735946190839,,,,,,,,1.0
RGI2000-v7.0-G-13-10033,13,13-02,G073409E38646N,829589,752,2002-07-10T00:00:00,0,0,,0,73.40665462521766,38.6474235,,,1.797078121036948,,,,,,,,1.0
RGI2000-v7.0-G-13-10034,13,13-02,G073419E38645N,829672,752,2002-07-10T00:00:00,0,0,,0,73.41667774992366,38.646937,,,0.896174980658571,,,,,,,,1.0
RGI2000-v7.0-G-13-10035,13,13-02,G073426E38649N,829727,752,2002-07-10T00:00:00,0,0,,0,73.42525575547046,38.6501815,,,1.296406425429355,,,,,,,,1.0
RGI2000-v7.0-G-13-10111,13,13-02,G073476E38416N,830029,752,2002-07-10T00:00:00,0,0,,0,73.4676929322847,38.415696,,,1.08574984962324,,,,,,,,1.0
RGI2000-v7.0-G-13-10112,13,13-02,G073456E38410N,829953,752,2002-07-10T00:00:00,0,0,,0,73.4569041875,38.4098015,,,1.015721595562539,,,,,,,,1.0
RGI2000-v7.0-G-13-10156,13,13-02,G073459E38367N,829968,752,2002-07-10T00:00:00,0,0,,0,73.45944608077266,38.3671625,,,0.302441627093717,,,,,,,,1.0
RGI2000-v7.0-G-13-10157,13,13-02,G073468E38368N,830028,752,2002-07-10T00:00:00,0,0,,0,73.46821804679993,38.3687695,,,0.092359732639168,,,,,,,,1.0
RGI2000-v7.0-G-13-10161,13,13-02,G073486E38360N,830179,752,2002-07-10T00:00:00,0,0,,0,73.48675969998787,38.3608805,,,0.258968283677678,,,,,,,,1.0
RGI2000-v7.0-G-13-10162,13,13-02,G073494E38360N,830245,752,2002-07-10T00:00:00,0,0,,0,73.49379499110321,38.3601015,,,0.236038764779206,,,,,,,,1.0
RGI2000-v7.0-G-13-10175,13,13-02,G073459E38378N,829969,752,2002-07-10T00:00:00,0,0,,0,73.4594643275,38.3777705,,,0.513825867015316,,,,,,,,1.0
RGI2000-v7.0-G-13-10177,13,13-02,G073453E38388N,829910,752,2002-07-10T00:00:00,0,0,,0,73.44875606949691,38.382903999999996,,,1.096151026199483,,,,,,,,1.0
RGI2000-v7.0-G-13-10182,13,13-02,G073387E38467N,829493,752,2002-07-10T00:00:00,0,0,,0,73.38986880818973,38.475789,,,7.335608722882797,,,,,,,,1.0
RGI2000-v7.0-G-13-10366,13,13-02,G073111E38041N,827373,752,2002-07-10T00:00:00,0,0,,0,73.11819096700187,38.0400895,,,5.331244128704292,,,,,,,,1.0
RGI2000-v7.0-G-13-10373,13,13-02,G073097E38055N,827166,752,2002-07-10T00:00:00,0,0,,0,73.09474636597938,38.057934,,,1.506883044458875,,,,,,,,1.0
RGI2000-v7.0-G-13-10444,13,13-02,G072746E37985N,823682,752,2002-07-10T00:00:00,0,0,,0,72.74120262181401,37.987151,,,2.64737714005543,,,,,,,,1.0
RGI2000-v7.0-G-13-10446,13,13-02,G072724E37994N,823455,752,2002-07-10T00:00:00,0,0,,0,72.72250414138847,37.99315,,,3.085569659704267,,,,,,,,1.0
RGI2000-v7.0-G-13-10469,13,13-02,G072581E37961N,822015,752,2002-07-10T00:00:00,0,0,,0,72.58293012337663,37.963027999999994,,,0.858961328607445,,,,,,,,1.0
RGI2000-v7.0-G-13-10524,13,13-02,G072643E37857N,822541,752,2002-07-10T00:00:00,0,0,,0,72.6427058968113,37.8578015,,,0.585400076169029,,,,,,,,1.0
